draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,eta.1,eta.2,eta.3,eta.4,eta.5,eta.6,eta.7,eta.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
1749,-38.88787733885596,0.984106929142448,0.37403654628219746,3.0,7.0,0.0,45.830049675677905,2.8888119578871834,3.4578824999113227,0.9167137926280048,0.7217179234550145,-0.4104102883929243,0.04940143551173862,-1.7223741558508538,0.6379583065421539,0.900795811152186,1.0272751560271152,6.058700538842898,5.384427735274618,1.4696614038697313,3.059636317213722,-3.0669554939290213,5.094796821752361,6.003658029263752,6.441008742507019
1750,-39.027749517050104,0.8761047962796354,0.31894884500949744,4.0,15.0,0.0,42.97602341075312,6.765957428506001,6.0586255081282125,-0.34528167670568505,-0.42761765229078696,-1.2404418748362898,0.39708206760171416,0.5337359623229637,-0.3759866181728,0.6135976274304705,2.132593563040432,4.674025054527658,4.175182212611138,-0.7494153557275283,9.171728972098038,9.999663744441268,4.487995312929412,10.483515665783202,19.68654318801279
1751,-39.32597252509845,0.9992764079787081,0.3791438206322386,3.0,7.0,0.0,43.84775657203937,2.8293702149109445,8.111383608370307,2.4549739010341427,-0.04709961484937575,-0.3872693576160914,-0.1829366391300803,1.1988450388449834,-0.37533141864159425,0.6879707004019244,1.1430544589222253,22.7426052747362,2.4473271710611635,-0.3119201044803175,1.345500958900857,12.553662211974208,-0.21508690196485647,8.409764477190153,12.101123416487274
1752,-39.9510276169913,0.13390142778008066,0.45611429717578444,3.0,7.0,0.0,43.3190380945884,-2.716705563685797,8.345429603588226,1.292502080931272,-0.6776074357152578,0.2730275129007454,-0.23341716592015585,0.343098598672009,0.378170724146447,2.4719043138309376,0.23974203782560305,8.069779565217424,-8.371630717315416,-0.43817367492985015,-4.66467209014153,0.14659963862122272,0.43929159281635854,17.91239787419635,-0.7159552639914408
1753,-37.144873623682926,0.9996860088556204,0.37403654628219746,3.0,7.0,0.0,43.550273581752414,11.360159765705689,2.7827349692161505,-0.17865235543672167,-0.33055765339547166,-0.14788689711784864,0.08708256044192303,0.02489920734042339,-0.7902629398193952,0.6026515275727248,-0.8939498469149418,10.86301760889909,10.440305424260078,10.94862972560698,11.602487451856307,11.429447660677647,9.1610674481947,13.03717924573384,8.872534265970055
1754,-42.777065294164174,0.8873122801911081,0.31894884500949744,3.0,7.0,0.0,45.316883380184116,-0.08982913017621486,3.1111981234873927,0.3050834597642903,-0.25683519104689523,-1.1585356126421493,-0.7233188154077413,-0.40861955695977187,-1.1134330443502938,0.20861779347777495,2.6375854823700404,0.8593459573494866,-0.8888942946068413,-3.694262954221787,-2.340217271355903,-1.3611255290097068,-3.5539399283877033,0.559222157417919,8.116221873111044
1755,-37.629377013222175,0.6866027166293373,0.3791438206322386,3.0,7.0,0.0,42.62946159475575,1.6562775374069967,6.85077313430746,1.9698349968600997,0.46554134725122265,-0.25626174964217985,-0.3326728923827955,0.7309744467982315,-0.11094016088082559,0.4754511746686806,0.9413179212253313,15.151170212914787,4.845595692064973,-0.09931357239227334,-0.6227889762414154,6.664017639397579,0.8962516637288893,4.913485671502117,8.105033062979642
1756,-39.49671178453078,0.8887984422221082,0.45611429717578444,3.0,7.0,0.0,47.33730451781563,7.306810978139736,3.7286316589998947,-1.6386150846135208,1.029850468333052,0.7897024043920848,0.5378231611416222,-0.2525515252991687,-0.3550465231569558,-0.5265239628029382,0.8049084412251504,1.1970188967349706,11.146744038402222,10.251320364344402,9.31215544371579,6.365139365380543,5.982973271478871,5.343597061210618,10.308018074688087
1757,-40.82601845343781,0.8918353196326324,0.37403654628219746,3.0,7.0,0.0,46.092168497423366,2.9450150268326674,1.306470438879473,0.01541511402639395,0.8258130756077358,1.368670305267601,-1.1314982051575289,1.0613795257996657,0.12189516336352468,0.7928850787855448,1.1296127178651416,2.9651544176201075,4.023915398154314,4.733142321236932,1.4667460701491746,4.331676001721844,3.1042674544094964,3.9808959436946036,4.420820650105773
1758,-36.90303566410514,0.9730766324156198,0.31894884500949744,3.0,7.0,0.0,43.88937005152002,10.903558782254219,14.654887667732138,0.15447634124588383,0.39852380219459993,0.07331543882344826,0.4252035484238953,-0.32810554652207113,0.5581519156436096,0.7327113806500447,-0.9449042899429183,13.167392210534903,16.743880336333582,11.977988302522341,17.134869020327507,6.095208854813405,19.08321240754082,21.64136175854955,-2.943907443617448
1759,-42.1462373099161,0.9888393816536932,0.3791438206322386,3.0,7.0,0.0,45.450779346777644,5.827918072108146,1.644143476912473,2.829902899661253,-0.5626888058665892,0.35747552392534987,-0.11557754027079387,1.4968522025379847,-0.6523191547025158,0.6857380078831711,0.04212331366139627,10.480684464881888,4.902776942410924,6.415659122925878,5.637892013194331,8.288957856813042,4.755411789038946,6.955369744640215,5.897174843490468
1760,-41.95463870711137,0.8862531487535804,0.45611429717578444,3.0,7.0,0.0,46.27226517820508,6.909437040571525,1.465677482760862,0.3352231235722629,-2.6750692155806997,-0.6613751926645859,-0.23469343163986642,0.17073257318873622,0.8251273532063813,0.8040477670553351,-1.1808580995594433,7.400766024492153,2.9886483264681316,5.940074313026415,6.565452162465098,7.159675928668077,8.118807622576186,8.08791174780868,5.1786799137114645
1761,-40.649689978368414,0.5756879929431303,0.37403654628219746,3.0,15.0,0.0,47.17839239129995,8.62291812908025,1.0404283548935198,0.2026297501459143,0.9805859471629029,-1.331837888932629,-0.45856820571218304,-2.050783427926477,-0.5587765069184817,-0.499556392060748,0.29907074251104593,8.83373986667705,9.643147552918654,7.237236225313217,8.14581076520465,6.4892249009198135,8.041551207233907,8.103165493911945,8.934079809707802
1762,-39.656355867427244,0.9378490936751174,0.31894884500949744,3.0,7.0,0.0,41.739602916289954,11.276298032354452,10.176711774110098,1.878834315927921,-0.7917440025254691,-1.2074097014639045,-0.7630741166329997,-1.3551352964801855,-1.9547525494590432,-0.3415364446937975,0.5901000013627216,30.39665333686022,3.218947519772456,-1.0111624927080225,3.510712685096742,-2.5145232948476295,-8.616655253197125,7.80058007435138,17.281575664124844
1763,-40.384066495966785,0.9940597578980354,0.3791438206322386,4.0,15.0,0.0,46.52774273294767,6.778025435392381,3.6546991859210785,1.1036614608815136,0.16127360527850626,-1.6566768954115711,-1.2133517323023584,1.2935617684081562,-0.807751725458802,0.9154147714833057,-0.9910404024936179,10.811576078008517,7.3674319493142955,0.7233697343974521,2.343589847111022,11.5056045773323,3.825935861931751,10.123591055512549,3.156070883184058
1764,-43.98827411697397,0.9559182369687286,0.45611429717578444,3.0,15.0,0.0,48.93663499950794,5.8416301983961265,1.7265435358147538,-2.002243837527227,-1.0899441062807391,0.8138535041857047,-2.6391807669430953,0.2553883230469439,0.5614687029458323,-0.13737610665215672,-0.35888132577558995,2.3846690435885662,3.9597942472977277,7.2467837051481405,1.2849697053839009,6.282569256675398,6.811030358029548,5.604444369480447,5.222005965253653
1765,-46.48867678381879,0.8789086956287956,0.37403654628219746,3.0,7.0,0.0,50.2200393004379,19.1095815020923,1.163051314428802,-0.5648660094016391,2.8760290892408578,-0.9552381261374625,0.8340016556961629,-0.7232403697979537,0.18629619473635856,0.12945466339242567,-0.0005649506258333797,18.452613347381572,22.45455091466935,17.99859054389562,20.079568223985518,18.26841583935082,19.326253536253507,19.2601439185098,19.108924435524337
1766,-42.932486158481616,0.9561156710674759,0.31894884500949744,4.0,15.0,0.0,46.10387678752329,-0.03538385482422135,3.3777964935774563,-0.6040099935793297,0.9738857171547576,0.9011550558517833,0.27249468080641404,1.2337819549316396,2.1683206277665543,1.8194840711191942,-0.04347088277117875,-2.0756066932222232,3.2542039057262855,3.008534533001529,0.8850477225221921,4.1320805063830095,7.2887619585973145,6.1104630607222274,-0.18221965022142558
1767,-39.63137418195025,0.9586075281590946,0.3791438206322386,3.0,7.0,0.0,44.25595435934753,8.785621473027065,6.050080067465508,0.3951392533371845,0.39755291324353054,1.3235485920955976,0.8244664713770946,-2.2920669133521407,-0.050907402082369324,0.06183666970610324,-0.7754174776023572,11.176245593515569,11.190848429204594,16.79319642838668,13.773709637799247,-5.081566872741913,8.47762761440207,9.159738275854409,4.094283647820662
1768,-44.3339309517097,0.9638132497921339,0.45611429717578444,3.0,7.0,0.0,50.50216730041684,10.56786371172647,0.1611491068119376,-0.21046967550545403,0.2036218317027083,1.2222112266545404,1.7798179419978444,-1.1992562410478942,-1.096450131088968,0.31817159897504305,1.7384440468484703,10.533946711507769,10.600677188032773,10.764821959237372,10.854679783367285,10.37460463964296,10.391171752437652,10.619136780714225,10.848012417118632
1769,-43.887866406954195,0.993189284334218,0.37403654628219746,4.0,15.0,0.0,50.522681777495976,-4.290386305948656,10.99135744876538,0.49481318807055485,-1.5633973272767905,0.323932245814277,-0.4807439606057432,0.3385067126845639,-0.24008480864091347,0.8421373280193556,-0.8972276601977518,1.1482823144979815,-21.474245164492295,-0.7299312030226051,-9.574415018301561,-0.5697380280260931,-6.929244255739372,4.965846087260262,-14.15213623210155
1770,-40.87937288279764,1.0,0.31894884500949744,4.0,15.0,0.0,46.77923966313324,9.909070929983692,4.137688744517872,2.3712173944559654,1.170211139618626,0.41627226828648645,-0.9634452813083062,-0.14872870860463508,-1.3680777697418134,1.2861930351177628,0.729388297461591,19.720430453829135,14.751040391093113,11.63147600912761,5.922634233555458,9.293677826403615,4.2483909404978775,15.23093737466774,12.92705267877357
1771,-41.05832994115502,0.9374492593462244,0.3791438206322386,3.0,15.0,0.0,45.421546735451436,3.4473402938979913,3.66336091964824,0.12405150806541115,0.6869477724718528,0.8199201072215496,0.5661513309853268,-0.016622635193953794,0.4799463695413991,0.8810186979189197,-2.680409756718031,3.901785740568247,5.963877917410787,6.451003571927211,5.521356954436474,3.3864455817468917,5.205557067603005,6.67482976133354,-6.37196805750669
1772,-42.13582388142922,0.9983352936083593,0.45611429717578444,3.0,7.0,0.0,49.28635438056496,5.245109580112842,0.5550828957193626,0.3995879548636699,-0.19940495829031568,0.10867909236953088,-1.8305569299251,1.2621349765228609,0.3921034827426012,-0.9114786204695976,-1.4974271181716081,5.466914019193146,5.134423298444254,5.305435485409473,4.228998738670871,5.945699117669841,5.462759516735252,4.739163388076287,4.413913399229445
1773,-40.277533474980224,1.0,0.37403654628219746,3.0,7.0,0.0,47.79308994478182,7.716517938705504,1.3812873840974822,0.3094791110588752,0.7957902975493786,-1.1548084336897062,0.9124253365327434,1.4828141217038573,-0.5153560015984758,1.2073263004553554,0.6456861019031566,8.143997530452832,8.815733037097642,6.121395618200539,8.976839544989081,9.76471037797663,7.004663195378607,9.384182526013573,8.608396005351416
1774,-43.35306312734981,0.9509497504019151,0.31894884500949744,4.0,15.0,0.0,49.80195083912345,4.712797908045034,0.9522416624159951,-1.5997469341827646,-1.2971685483664386,-0.8167356444548255,1.1369991002479796,-1.455046757841877,1.0951109500097227,-1.37573380884487,0.0449680022515887,3.1894522279939466,3.4775799731148336,3.935068200214972,5.795495821430661,3.327241764464681,5.755608179612252,3.402766858868706,4.755618313264613
1775,-39.76182536044672,0.93287973976826,0.3791438206322386,3.0,15.0,0.0,44.86820714156103,6.10367504397337,1.462612354309622,0.3498385581862829,0.9122381590129162,-0.5865316159445908,0.6617215140081429,-0.008967458214432057,0.4810691353509257,-1.4912528848076436,-1.1774211551051308,6.615353241190492,7.437925845418326,5.245806656299624,7.071517105474148,6.0905591288021865,6.807292704614682,3.9225501512538465,4.3815643162911
1776,-36.69768783197215,0.9989939477103877,0.45611429717578444,3.0,7.0,0.0,43.60864743143436,6.049348306644621,8.17825573797655,-0.6675208560902414,0.5950284620553234,-0.5736958593848845,0.5883049996116431,-0.12998743986552153,-0.24810460908333398,0.6607072060173138,1.2781106248845169,0.590192035105586,10.915643240707931,1.3575168527768016,10.860657045398831,4.986277780699538,4.020285363790416,11.452780805378172,16.502063858375216
1777,-39.05720665153253,0.9865533705116102,0.37403654628219746,3.0,15.0,0.0,43.73428623371174,6.837108506027932,6.747361439192774,-1.5595291360706824,0.6898296990308512,0.713824616389416,-0.8434776768653512,-0.6528017245263483,-0.7110516345037544,1.2214093281801708,0.21919144939375065,-3.685598249993011,11.491638816878655,11.653541197000452,1.1458597543267581,2.432419322520306,2.039386126102305,15.078398708461169,8.3160724394681
1778,-39.43762529295866,0.9777478768639754,0.31894884500949744,3.0,15.0,0.0,46.27738258594752,5.878255656198707,0.6007759952897845,1.6047660130397143,-0.6015810320603185,-0.18061822272502281,0.17532153153491387,-0.652716666412309,0.3072564416935304,-0.46795407756243784,0.17425183623111373,6.8423605548898605,5.516840212915214,5.769744563673609,5.983584623802324,5.4861191512926215,6.0628479507663355,5.59712007950122,5.982941976541527
1779,-38.107209600109066,0.9903125056155718,0.3791438206322386,3.0,7.0,0.0,41.98607124775313,12.028173590737417,2.4215354068140877,-0.5514354133164464,-0.07290680989101128,-0.8603965678347637,0.7679482970870792,0.3138609634884559,-0.029241438826078853,0.9453024623718322,0.07107378357284089,10.69285321282048,11.85162716918847,9.944692837824217,13.887787582736363,12.788199026641497,11.957364411273879,14.317256973519351,12.200281274155293
1780,-35.116553353270476,0.1675092519568834,0.45611429717578444,3.0,7.0,0.0,42.464394609330704,7.278623184165793,14.88053088175668,0.3527049362625577,0.7217102982446788,-0.10553423812222867,-0.12995160491312108,0.1369936548201291,-0.5459487933988889,0.11099965079220486,0.7709262932106105,12.527059880368805,18.01805556487756,5.708217694705306,5.344874314122253,9.31716149532144,-0.8453846958641709,8.930356915643404,18.75041569784449
1781,-40.05689348174852,0.9941858197409246,0.37403654628219746,4.0,15.0,0.0,42.968803474901556,13.545873529188647,4.085635174844746,1.4844685972638207,-0.588410101939051,-1.0732071262448382,0.06893278035110895,0.12136841889508077,-0.7762868704287409,-1.7373538526753072,0.060837726022345454,19.61087064612215,11.141844519472478,9.16114074430869,13.827507721290985,14.04174061054168,10.374248585594838,6.4476795175463755,13.79443428258311
1782,-42.950089992035316,0.9585603972186083,0.31894884500949744,3.0,7.0,0.0,45.99330310068946,9.69452307762182,1.8333669052856887,-1.931128599226077,-0.9996056863335134,-0.8572199391264544,0.9062974698810584,1.8039168996526072,-0.1559113998931557,1.433135993787285,-0.20129870882341538,6.154055813950021,7.86187909396257,8.122924410676365,11.356098865245906,13.001764621330475,9.408680276900945,12.321987179405145,9.32546868678823
1783,-43.88461834941588,0.9408983605085866,0.3791438206322386,3.0,7.0,0.0,48.32576561549414,13.423074427018324,6.2396341265467745,0.4455715720497933,-1.939915179726527,-1.1753285498323447,0.4824439289888598,0.787302365572849,-1.289236614876266,1.225336363441381,-2.286254278664867,16.20327801379931,1.3187134689905662,6.089454297579695,16.433348030482524,18.335553135157678,5.378709647642735,21.06872501684589,-0.8423157921025606
1784,-39.28634447946568,0.4357050593370544,0.45611429717578444,3.0,7.0,0.0,43.6902878290028,13.429276641626448,7.4014258125846855,1.4665780192283977,-0.3042265211701355,-0.9886497330822575,1.0999381479816621,0.3920982640427697,-0.6024876729356703,1.203299571733454,-0.40747297085925216,24.28404504931283,11.177566614964967,6.111858987586468,21.570387242344516,16.33136285418225,8.970008827396299,22.33540915212653,10.413395677178212
1785,-41.607455937990025,0.9598145375222528,0.37403654628219746,4.0,15.0,0.0,45.8453518616755,0.7757871757178683,0.9961723146311461,-1.0582284523956915,0.4115804666490979,0.9398469682849722,0.28875379015849056,0.22102793151222178,1.3600907161075348,1.5297111629245892,0.27764518309699776,-0.2783907111136834,1.1857922418366673,1.7120367055133743,1.063435707218568,0.9959690818505327,2.130671892491044,2.2996430856055587,1.052369620409793
1786,-38.65715019299196,0.9996997803078435,0.31894884500949744,4.0,15.0,0.0,45.301640044543305,5.7185338655562985,2.1911199514912996,1.3420292323190006,0.5249311498499651,0.713127235254387,1.2637533959200944,-0.34337409360055193,-0.04677059468922824,-0.6292282632702297,-0.3193315499484092,8.659080891975012,6.868720981151826,7.2810811786740155,8.4875691451217,4.966160038242888,5.616053882389617,4.339819263862678,5.018840135323699
1787,-43.10491172254881,0.975354429221561,0.3791438206322386,4.0,15.0,0.0,48.470422823661636,5.893916659692115,2.1644375080907987,0.25053022174481215,2.1081855940218337,0.9671499569310741,0.11984165121095802,-1.3676819444540556,1.0820813009277281,-0.29952551592129295,2.227439229891863,6.436173668546892,10.456952633409653,7.9872523024221325,6.153306424604648,2.933654559977201,8.236014014223777,5.245612398401821,10.715069675862946
1788,-39.34271318858156,0.7579755775014313,0.45611429717578444,3.0,15.0,0.0,44.79295377799044,6.304511726786014,4.591478208439021,2.297507692482824,0.08039472841207423,1.0059034207464053,0.5131155715719344,0.6232247380179865,-0.3542651926043486,1.48405223352219,0.2770397595901406,16.85346823054192,6.673642370363426,10.923095362937403,8.660470692069284,9.166034530355716,4.677910814934695,13.118505217188407,7.57653374581533
1789,-38.36824026010814,0.9557745884108363,0.37403654628219746,3.0,15.0,0.0,46.885451016585186,10.274250855911824,7.539066140573532,2.1887724746312567,-0.38173414723908583,0.9410491620739181,-0.9389552130871143,-0.08367863458590352,-0.5596065330998423,-0.24941037256817478,0.2510399449434825,26.775551308823673,7.39633187176092,17.368882730318393,3.1954054014117546,9.643392095215813,6.055340190175061,8.393929560975268,12.166857604766676
1790,-42.313165552476846,0.9069545874363008,0.31894884500949744,3.0,15.0,0.0,49.40965618293609,9.119299012021099,0.8145420096271307,-1.0905808858952617,-0.6289435872115978,-0.6694808185365112,0.9478945391605335,-0.8442857512126088,-1.9762776788638474,0.7600895079530866,1.5071152150875202,8.230975065563035,8.606998038551668,8.573978760683552,9.891398934863503,8.43159279952883,7.5095378198980995,9.738423847325702,10.346907668058112
1791,-38.80894996266739,1.0,0.3791438206322386,3.0,7.0,0.0,45.47838077042283,9.5332942083864,4.032393105042545,0.1260481770283955,0.17982108245649153,0.5652277652258373,-1.4052957726846689,-1.4640206539445297,0.6451279576470309,-0.38546708338712266,1.1321855651316215,10.041570008338883,10.258403501425242,11.812514751661672,3.8665892240673045,3.6297874177805998,12.134703736672467,7.978939399115307,14.098711474851847
1792,-40.49493222586459,0.9382660173602463,0.45611429717578444,3.0,7.0,0.0,43.952773756299486,6.217256734529955,4.615993544487775,-2.3022263919249584,0.826300422824231,-0.11624682339957765,-0.22494180345074477,0.3034501146807277,0.059843622452326745,0.3071023285857918,-0.937898921766079,-4.409805428545035,10.031454152094124,5.680662148150294,5.178926821915879,7.617980504970269,6.493494509448659,7.634839100779134,1.8879213662756893
1793,-35.62091210547213,0.9898657330872693,0.37403654628219746,3.0,7.0,0.0,40.97396685264164,10.45511839162104,20.55340355143396,-0.08639805729755434,0.13653331909126531,-0.006458047226820751,-0.10207882539422009,-1.0100403140719396,0.14628731820532842,0.30637575293873665,0.9155784914139113,8.679344253924492,13.26134279712052,10.322383540813973,8.357051099237271,-10.304647786716634,13.461820677152186,16.752182880145323,29.273372608664275
1794,-38.36054614244907,0.9906808143387037,0.31894884500949744,3.0,15.0,0.0,44.97726988365592,7.046019938169611,11.192335893365003,0.614625145069851,1.0712229935293038,0.060276368241858405,-0.9013606113654427,0.6909174054542537,-0.4901566072466953,-0.3729164359724631,-0.26470378433881603,13.925111010299577,19.035507498445547,7.720653297964649,-3.0423107852812556,14.778999614585876,1.5600225495124107,2.87221392660926,4.083366271604731
1795,-35.65775102503602,0.9692866076072365,0.3791438206322386,3.0,7.0,0.0,41.15407086962966,15.141079176884945,13.116271085816626,-0.027249188447135392,0.19049139994416045,-1.0957577055086059,-0.30892962342957353,-1.308164303647317,-1.205158883554291,-0.0277894843214746,0.5230559786987952,14.783671434343814,17.63961601806927,0.7688240670616491,11.08907448954341,-2.017158454541798,-0.6661114412932481,14.776584767189433,22.00162318655547
1796,-42.02129764841926,0.9006653653606074,0.45611429717578444,3.0,7.0,0.0,44.73583806973995,8.393900649550574,0.652478428651513,2.628131940550708,0.3304250066402713,-1.19006438961505,0.5238932034626997,0.5323551976521845,-0.5381697834159502,0.4070508506542061,-0.10641572154404944,10.10870004840995,8.609495838670384,7.617409306620424,8.735729663727124,8.741250932399137,8.04275647491961,8.659492548966691,8.324466686773695
1797,-40.247412899146646,0.7430175093315002,0.37403654628219746,4.0,23.0,0.0,43.63260750188377,7.036772645091689,0.1518303016940491,1.0215002750407192,-0.08699087639083644,-1.2059478165093114,-0.2593968325816864,0.21800431935766174,-0.0700716498309416,-0.03896760467209498,-0.23709618219622203,7.191867340031676,7.023564794084639,6.853673224283801,6.997388345742332,7.069872306670369,7.026133645357658,7.030856181918031,7.000774260218329
1798,-40.26774986828156,0.9963357049190369,0.31894884500949744,4.0,15.0,0.0,43.19983484217782,10.677227529731,1.3946107188014154,-1.2855820258860424,-0.7022766620232028,1.1450651621441903,0.5300107296332769,-1.327630262411641,0.6380672484779903,0.7791046553692302,0.33205027314558677,8.884341056531888,9.697824969309362,12.274147678583368,11.416386174357328,8.82570013516659,11.567082953774532,11.763775233177011,11.140308399840773
1799,-38.13237641718638,0.6736822949157162,0.3791438206322386,3.0,7.0,0.0,40.326676620997446,16.576710375750633,7.402984149571404,-0.06642946527096663,0.22105772095305182,-1.0684286244256864,-0.3570030071976818,-1.4605285093702123,-1.6732745928015036,0.30391008641426126,0.9496017048074167,16.084934097285164,18.213197180106455,8.667150204178897,13.93382277211687,5.764440970885801,4.189485087360556,18.826551928370286,23.606596744845923
1800,-38.265045171084225,0.583516420094261,0.45611429717578444,2.0,5.0,1.0,49.20462885803239,13.884036119407735,8.241077836560573,1.6718792452143378,1.0024268488837667,-0.05722787666783924,-0.3048204239025031,-1.198551138328387,-1.3601670400722696,0.747045586812924,0.1977671139622281,27.66212311254923,22.145113806517,13.412416733366983,11.371987279853819,4.006682897345222,2.674793671447958,20.04049694779211,15.513850299082403
1801,-42.82114766845928,0.8050871587230471,0.37403654628219746,3.0,15.0,0.0,45.70944086068076,0.4560237404566312,0.5315101838214149,1.5390504028052698,-0.6685259809370829,-0.7977093600007761,0.9420148471753798,-0.4292720425416656,-1.2261321754443217,-0.9044263283240962,0.6205258533020439,1.2740447029620827,0.10069537343937052,0.032033091886555454,0.9567142250413193,0.22786127821591626,-0.19567799750313164,-0.024688063563836515,0.7858395508111409
1802,-39.276683791745675,0.9990125328629518,0.31894884500949744,4.0,15.0,0.0,44.0413347816246,6.239305730688139,10.97997578356741,-0.372180689858618,1.7583430351821694,-1.149359492173868,0.5936414188304255,-0.20285683513668773,-0.5661614404417356,1.3267943387382624,0.45872660028130996,2.152770768929101,25.54586967619278,-6.380633659994267,12.75747413356881,4.011942593356181,0.02286682504824089,20.807475439808595,11.27611269305513
1803,-38.65620821047177,0.6967189250156479,0.3791438206322386,4.0,15.0,0.0,43.78036320016674,7.090526135516814,3.8037730443133952,-0.42715540732808677,1.697143913666812,0.4117234514529408,0.5976338176201927,0.4608372675591099,-0.3086304652457513,-0.4806286323472827,-0.46330742383416124,5.46572391138953,13.546076406643174,8.656628701865186,9.363789541350611,8.843446511673196,5.916565891161124,5.262323899469007,5.328209845506151
1804,-39.47097356945259,0.5166880806600613,0.45611429717578444,3.0,7.0,0.0,45.40770291092975,9.834192973236174,2.6561628577293392,-0.02120724325695922,0.29794079468742324,1.6234819676956824,-0.28111311290212254,-0.37663186282701855,-1.7316677909927152,-0.3862263025361703,0.7358184334805621,9.777863081382208,10.62557224588727,14.146425476022788,9.087510763924882,8.833797408157636,5.234601304875111,8.808313013761463,11.78864656627983
1805,-41.29305254739479,0.9759184521721953,0.37403654628219746,3.0,15.0,0.0,49.03676517458061,11.956059071743642,0.7315482257239772,1.446033659574315,0.44200454208031503,1.3054780190410535,0.990243156234047,0.9880731417697737,0.2319306827962796,-0.41580663409066726,-0.5185176068817585,13.013902429742382,12.279406710264436,12.911079200294777,12.68046969572197,12.678882225490835,12.125727551234212,11.651876466330355,11.576738436422648
1806,-37.48102315481323,0.9855063454180648,0.31894884500949744,3.0,7.0,0.0,41.14068353236884,10.007991581492826,1.5862006705405933,0.7844583660085176,0.0813452055083077,-0.17058045573092662,0.5862847003123062,-0.5032455729791083,-0.37819040563254624,-0.48777272024044466,-0.4417774439088857,11.252299967666715,10.137021401015366,9.73741674823131,10.937956766255898,9.209743116186779,9.408105706486463,9.234286165576023,9.307243903734841
1807,-39.143547924435296,0.8143842499555806,0.3791438206322386,3.0,7.0,0.0,44.985799392297814,8.788232271194948,3.8106473819469566,0.7491030874532145,0.36766959305097413,-0.2684476936538255,-1.1177501622688615,-1.2845523830768064,-2.219777309209804,-0.06170678398616991,-0.1968679239579617,11.642799990206921,10.189291443376145,7.7652727701833,4.528880541674325,3.8932560956495914,0.3294436793493478,8.553089476349683,8.038038032175209
1808,-40.6557923664825,0.8469544445492584,0.45611429717578444,3.0,7.0,0.0,46.97509345436275,12.556927405302789,1.4250343694697032,-0.8719823179791653,-0.18768403613062046,1.0468489957377138,1.7579336376464891,-1.1631457062856723,0.17041439118701285,0.18329380539169565,0.12369612625401305,11.314322632612619,12.28947120321586,14.048723203873873,15.062043258195935,10.899404797144593,12.799773769796538,12.818127377696847,12.733198636585021
1809,-38.90438369692977,0.9554208495464881,0.37403654628219746,3.0,15.0,0.0,46.9936961905927,-2.7212096880563816,13.287186866791753,-0.23334568627678098,1.273994785255821,0.45692510835020494,1.465438306943465,0.19808085660958297,0.003121880357530221,1.1686287018721426,1.1798548189295115,-5.821717426175734,14.206597090955944,3.3500396107218604,16.75034293805637,-0.08927233155067027,-2.679728680370111,12.806578251615047,12.955741766744785
1810,-34.467891874995054,0.9513646714976011,0.31894884500949744,3.0,15.0,0.0,40.80410748713572,16.147297134410344,18.798196349011413,-0.5429265141741433,-0.3692518871326285,-0.5680636795346979,-0.65513925807428,-0.6472736883895347,-0.5908834332363424,0.3036252836916674,-0.4679428488093388,5.9412579178804705,9.206027657848193,5.468724547775196,3.8318607251843684,3.9797192485150426,5.039754337055603,21.8549048337706,7.350815582376633
1811,-38.3283165808222,0.9515508513114224,0.3791438206322386,3.0,15.0,0.0,42.592957278650985,9.724608083525087,9.904647781526355,-0.7251595512878217,0.5740047828173857,-1.2057487834092662,-0.11930726233199906,-0.7748565019974869,-0.4530538602925589,0.5616969575172381,1.9432605459521444,2.542158142609517,15.409923282242824,-2.217908929147603,8.54291167234847,2.049927350014406,5.237269171266442,15.288018607688304,28.971919338917687
1812,-38.313726349968064,0.997855161537535,0.45611429717578444,3.0,7.0,0.0,42.581772007394356,5.599597291994607,1.3868661458100493,-0.8445735097128468,0.09657333171704956,-0.7276563383773862,-0.19506545075371473,-0.49493461720415405,-0.33179806929434313,1.0608374788338395,-0.6806936404142778,4.428286883725885,5.7335315763410675,4.590435350514909,5.329067622127103,4.91318922700471,5.139437782445146,7.0708368775957435,4.655566326435846
1813,-46.139913605592284,0.48034237841491945,0.37403654628219746,4.0,15.0,0.0,50.36625618679151,18.215137926953545,0.21734582703506017,0.6909363503428915,-1.4844235900601959,0.809540335177693,-0.8573141251766043,-0.5839079593224827,-0.6199856891367389,-1.7356915240526283,-0.9320058699403941,18.365310059447406,17.892504654101558,18.39108814062098,18.028804279388197,18.088227968622245,18.08038662459822,17.837892617180582,18.01257034034982
1814,-37.24922630274394,0.3716155053113211,0.31894884500949744,4.0,15.0,0.0,38.83284793931597,15.99639006936966,17.796812991287602,0.949765682282574,-0.2790426343560723,0.28872509430751087,-0.5497777007797929,-0.42615735534606636,-1.0044050097397443,-0.7642702533810228,0.8081391377547096,32.89919230249531,11.030320489138397,21.134776578652307,6.212099141811613,8.412147311414019,-1.8788180564809736,2.394815295143605,30.378691174930637
